1410,2060,5728054,-5419315,33603256,-7389938,45635737
1410,2060,5706378,-5335806,33663168,-7402040,45635747
1410,2060,5691778,-5244321,33727216,-7446578,45635756
1410,2060,5674376,-5163562,33792404,-7520406,45635765
1410,2060,5668181,-5110761,33806680,-7591471,45635774
1410,2060,5664477,-5077485,33785488,-7659457,45635783
1410,2060,5675827,-5073727,33721592,-7724878,45635793
1410,2060,5694831,-5093435,33634272,-7778780,45635802
1410,2060,5727399,-5127261,33526222,-7819189,45635811
1410,2060,5767420,-5157053,33426636,-7828564,45635820
1410,2060,5815792,-5163745,33362588,-7815474,45635829
1410,2060,5842571,-5153569,33327806,-7796332,45635838
1410,2060,5883600,-5131019,33325264,-7767746,45635848
1410,2060,5907435,-5084544,33359124,-7734442,45635857
1410,2060,5921728,-5022209,33430008,-7706749,45635866
1410,2060,5912171,-4971242,33515848,-7692467,45635875
1410,2060,5893663,-4905333,33588064,-7694453,45635884
1410,2060,5877385,-4873524,33644676,-7709976,45635893
1410,2060,5835974,-4865091,33668444,-7743090,45635903
1410,2060,5790344,-4891491,33652776,-7792159,45635912
1410,2060,5753191,-4930542,33595172,-7842499,45635921
1410,2060,5725066,-4976375,33513780,-7884200,45635930
1410,2060,5713901,-5032568,33432144,-7912139,45635939
1410,2060,5712898,-5089219,33367276,-7916579,45635949
1410,2060,5720672,-5128819,33326614,-7898725,45635958
1410,2060,5750623,-5154303,33321132,-7862361,45635967
1410,2060,5780265,-5169612,33358060,-7795480,45635976
1410,2060,5805707,-5164936,33442702,-7706854,45635985
1410,2060,5837741,-5156870,33551856,-7618785,45635994
1410,2060,5854378,-5173828,33648060,-7540091,45636004
1410,2060,5848906,-5188129,33737112,-7473357,45636013
1410,2060,5827099,-5219754,33810544,-7416238,45636022
1410,2060,5787733,-5254221,33845448,-7398340,45636031
1410,2060,5748497,-5302347,33824448,-7409423,45636040
1410,2060,5698941,-5334614,33763584,-7444298,45636050
1410,2060,5663833,-5366973,33687652,-7508017,45636059
1410,2060,5622989,-5356752,33580536,-7611639,45636068
1410,2060,5614171,-5316738,33499330,-7709744,45636077
1410,2060,5629336,-5230021,33435370,-7799915,45636086
1410,2060,5663397,-5125244,33402266,-7878042,45636096
1410,2060,5707653,-5003051,33396076,-7943767,45636105
1410,2060,5773487,-4880399,33413552,-7996156,45636114
1410,2060,5833280,-4763797,33459448,-8011121,45636123
1410,2060,5891808,-4686796,33496490,-8002662,45636132
1410,2060,5939926,-4659754,33527800,-7967188,45636141
1410,2060,5969474,-4687438,33524224,-7909560,45636150
1410,2060,5987268,-4753622,33508262,-7845915,45636160
1410,2060,5986691,-4865732,33472120,-7776363,45636169
1410,2060,5957379,-5012401,33413644,-7699592,45636178
1410,2060,5922296,-5144128,33375780,-7640204,45636187
1410,2060,5864944,-5266504,33362528,-7589890,45636196
1410,2060,5812935,-5350564,33376348,-7556895,45636206
1410,2060,5758190,-5408223,33415610,-7546691,45636215
1410,2060,5705124,-5399973,33493288,-7552944,45636224
1410,2060,5664806,-5361106,33582792,-7574036,45636233
1410,2060,5641361,-5281630,33681228,-7600246,45636242
1410,2060,5626468,-5199954,33766848,-7629946,45636251
1410,2060,5636313,-5108103,33831620,-7665657,45636261
1410,2060,5656648,-5044943,33857928,-7697700,45636270
1410,2060,5668718,-5000209,33844460,-7727337,45636279
1410,2060,5691212,-4999293,33773940,-7738655,45636288
1410,2060,5717183,-5031926,33687100,-7741130,45636297
1410,2060,5735434,-5089219,33574600,-7739444,45636307
1410,2060,5764678,-5162278,33470744,-7731226,45636316
1410,2060,5783366,-5231350,33375466,-7718351,45636325
1410,2060,5803699,-5265588,33329600,-7707127,45636334
1410,2060,5821266,-5269071,33318116,-7696691,45636343
1410,2060,5835189,-5233046,33357368,-7686934,45636352
1410,2060,5842603,-5160170,33419624,-7684659,45636362
1410,2060,5852395,-5075102,33487492,-7697910,45636371
1410,2060,5862327,-4980592,33560168,-7729281,45636380
1410,2060,5869651,-4886633,33603384,-7761892,45636389
1410,2060,5872718,-4810548,33622480,-7795637,45636398
1410,2060,5870516,-4779106,33614016,-7829678,45636407
1410,2060,5867016,-4788640,33576552,-7857107,45636417
1410,2060,5859340,-4827324,33514620,-7868405,45636426
1410,2060,5836827,-4909641,33433444,-7868404,45636435
1410,2060,5812979,-5013318,33368970,-7845914,45636444
1410,2060,5802633,-5125061,33335528,-7809799,45636453
1410,2060,5778830,-5212329,33351968,-7765781,45636463
1410,2060,5749599,-5288596,33406538,-7711300,45636472
1410,2060,5729721,-5322972,33492994,-7650082,45636481
1410,2060,5714714,-5329389,33599104,-7595108,45636490
1410,2060,5695965,-5308580,33712332,-7553385,45636499
1410,2060,5679915,-5263388,33816932,-7526187,45636508
1410,2060,5673700,-5217096,33865764,-7519294,45636518
1410,2060,5666690,-5194087,33877544,-7533092,45636527
1410,2060,5659723,-5167412,33838320,-7561519,45636536
1410,2060,5668839,-5152744,33748172,-7598943,45636545
1410,2060,5689849,-5152928,33634784,-7648532,45636554
1410,2060,5716420,-5169153,33507304,-7702031,45636563
1410,2060,5746240,-5178503,33407590,-7746696,45636573
1410,2060,5777642,-5166311,33330620,-7788722,45636582
1410,2060,5822216,-5128545,33282132,-7822299,45636591
1410,2060,5863766,-5071344,33286716,-7841973,45636600
1390,2060,5894852,-4995259,33335466,-7851416,45636609
1390,2060,5921674,-4923392,33396466,-7849845,45636619
1390,2060,5936776,-4857115,33475640,-7836372,45636628
1390,2060,5941681,-4803490,33553536,-7812305,45636637
1390,2060,5934122,-4782681,33611872,-7792863,45636646
1390,2060,5917509,-4800556,33646788,-7762764,45636655
1390,2060,5881790,-4850057,33649928,-7735550,45636664
1390,2060,5835996,-4935950,33635584,-7709597,45636674
1390,2060,5796897,-5038068,33596468,-7685741,45636683
1390,2060,5738324,-5158428,33531898,-7681537,45636692
1390,2060,5702026,-5262930,33475400,-7683481,45636701
1390,2060,5665109,-5346439,33436020,-7684711,45636710
1390,2060,5642408,-5381914,33428264,-7690018,45636720
1390,2060,5638505,-5383473,33442036,-7695756,45636729
1390,2060,5657694,-5353039,33478172,-7697753,45636738
1390,2060,5671106,-5277229,33532130,-7700654,45636747
1390,2060,5694221,-5200045,33589288,-7699308,45636756
1390,2060,5732502,-5109661,33651580,-7693649,45636765
1390,2060,5772812,-5029543,33699204,-7683702,45636775
1390,2060,5792699,-4980317,33727844,-7670397,45636784
1390,2060,5811430,-4977201,33724556,-7658258,45636793
1390,2060,5818153,-4988934,33698840,-7652363,45636802
1390,2060,5821517,-5034126,33651960,-7649998,45636811
1390,2060,5817144,-5099486,33591720,-7647077,45636820
1390,2060,5806459,-5157511,33534834,-7650282,45636830
1390,2060,5804137,-5212054,33476064,-7667802,45636839
1390,2060,5799204,-5237262,33422264,-7686981,45636848
1390,2060,5795905,-5222871,33385438,-7711709,45636857
1390,2060,5804813,-5176487,33381636,-7749123,45636866
1390,2060,5809240,-5103060,33397400,-7784014,45636876
1390,2060,5818354,-5014234,33418992,-7816730,45636885
1390,2060,5830075,-4925683,33457332,-7851621,45636894
1390,2060,5834560,-4853907,33497364,-7872251,45636903
1390,2060,5833117,-4804957,33534472,-7884158,45636912
1390,2060,5826783,-4804773,33562604,-7882581,45636921
1390,2060,5817537,-4846482,33571124,-7862424,45636931
1390,2060,5798903,-4928525,33569224,-7821974,45636940
1390,2060,5776496,-5030460,33561872,-7767010,45636949
1390,2060,5760128,-5142753,33543142,-7718561,45636958
1390,2060,5742740,-5249454,33527450,-7666408,45636967
1390,2060,5730648,-5327738,33540546,-7613331,45636977
1390,2060,5720999,-5373023,33548880,-7569149,45636986
1390,2060,5721740,-5376689,33574304,-7539040,45636995
1390,2060,5715892,-5371739,33598032,-7530969,45637004
1390,2060,5723833,-5311055,33614048,-7538987,45637013
1390,2060,5735839,-5241388,33635272,-7559008,45637022
1390,2060,5757209,-5158336,33649752,-7588739,45637032
1390,2060,5768712,-5076660,33659368,-7629032,45637041
1390,2060,5779865,-5013868,33657976,-7674485,45637050
1390,2060,5786761,-4977292,33628312,-7725256,45637059
1390,2060,5790660,-4964000,33596608,-7770679,45637068
1390,2060,5789908,-4973809,33546920,-7804727,45637077
1390,2060,5785013,-4991042,33506712,-7836498,45637087
1390,2060,5790421,-5025601,33452888,-7860176,45637096
1390,2060,5785829,-5061993,33404766,-7862803,45637105
1390,2060,5784892,-5098110,33373732,-7847060,45637114
1390,2060,5801476,-5113786,33364642,-7828574,45637123
1390,2060,5813622,-5103611,33374098,-7802143,45637133
1390,2060,5830631,-5088119,33393620,-7768397,45637142
1390,2060,5838318,-5060985,33440466,-7732665,45637151
1390,2060,5836532,-5037518,33499118,-7708924,45637160
1390,2060,5842658,-5005068,33557656,-7686455,45637169
1390,2060,5842527,-4987742,33616940,-7671327,45637178
1390,2060,5833881,-4984626,33659736,-7664480,45637188
1390,2060,5812499,-4998376,33686512,-7662452,45637197
1390,2060,5793636,-5031743,33694384,-7671858,45637206
1390,2060,5760109,-5078402,33662024,-7684774,45637215
1390,2060,5733603,-5135786,33620272,-7698851,45637224
1390,2060,5724347,-5191520,33559212,-7706496,45637234
1390,2060,5719429,-5229654,33521240,-7704185,45637243
1390,2060,5708689,-5258026,33486592,-7699350,45637252
1390,2060,5709346,-5261738,33469744,-7690123,45637261
1390,2060,5718819,-5252937,33474528,-7679582,45637270
1390,2060,5727160,-5222687,33505750,-7673550,45637279
1390,2060,5737496,-5168145,33550544,-7664197,45637289
1390,2060,5758801,-5134411,33600296,-7653582,45637298
1390,2060,5769471,-5080693,33650548,-7652584,45637307
1390,2060,5775461,-5056035,33674804,-7660192,45637316
1390,2060,5774153,-5038801,33662528,-7679887,45637325
1390,2060,5781337,-5041185,33626044,-7705173,45637334
1390,2060,5792514,-5036968,33579156,-7731751,45637344
1390,2060,5798794,-5049893,33522912,-7757636,45637353
1390,2060,5802579,-5062360,33446906,-7790372,45637362
1390,2060,5812041,-5075743,33379860,-7814901,45637371
1390,2060,5817657,-5076110,33336286,-7828006,45637380
1390,2060,5828735,-5065110,33323000,-7837917,45637390
1390,2060,5833009,-5040177,33333824,-7836383,45637399
1390,2060,5834132,-5016710,33384238,-7817045,45637408
1390,2060,5838309,-5002134,33453056,-7791024,45637417
1390,2060,5833597,-4982425,33526266,-7761167,45637426
1390,2060,5818899,-4990951,33604560,-7726375,45637435
1390,2060,5815945,-5004792,33672772,-7683933,45637445
1390,2060,5799165,-5032476,33722736,-7645563,45637454
1390,2060,5773880,-5067768,33747856,-7615769,45637463
1390,2060,5750257,-5132578,33723472,-7603977,45637472
1390,2060,5724815,-5186112,33691704,-7604503,45637481
1390,2060,5703532,-5235062,33634040,-7612133,45637490
1390,2060,5689335,-5277138,33580120,-7624061,45637500
1390,2060,5686893,-5290796,33530448,-7642274,45637509
1390,2060,5688298,-5291438,33479552,-7675010,45637518
1390,2060,5698233,-5270905,33454024,-7700170,45637527
1390,2060,5716997,-5234054,33452490,-7720700,45637536
1390,2060,5737714,-5154761,33484376,-7737405,45637546
1390,2060,5764884,-5085369,33515956,-7752318,45637555
1390,2060,5794356,-5027710,33549376,-7765559,45637564
1390,2060,5815248,-4977567,33582772,-7770962,45637573
1390,2060,5826118,-4943100,33592956,-7772601,45637582
1390,2060,5833651,-4935125,33593228,-7770263,45637591
1390,2060,5832311,-4955750,33571840,-7762712,45637601
1390,2060,5840477,-4978392,33542334,-7749091,45637610
1390,2060,5842607,-5017718,33505140,-7732749,45637619
1390,2060,5833499,-5056127,33476178,-7725939,45637628
1390,2060,5821342,-5098844,33450890,-7719376,45637637
1410,2060,5812805,-5127628,33441336,-7715587,45637647
1410,2060,5806950,-5143211,33443956,-7717332,45637656
1410,2060,5793800,-5143486,33471324,-7714232,45637665
1410,2060,5781443,-5130011,33501778,-7719150,45637674
1410,2060,5771972,-5115619,33537216,-7724005,45637683
1410,2060,5761232,-5090227,33562304,-7726139,45637692
1410,2060,5754331,-5069693,33588964,-7734872,45637702
1410,2060,5753710,-5066943,33605392,-7735450,45637711
1410,2060,5747876,-5059060,33616056,-7721157,45637720
1410,2060,5752877,-5073269,33609856,-7711300,45637729
1410,2060,5749849,-5103702,33594040,-7700128,45637738
1410,2060,5739011,-5128636,33576584,-7686981,45637747
1410,2060,5737049,-5155311,33562896,-7676293,45637757
1410,2060,5732579,-5188862,33550244,-7669577,45637766
1410,2060,5743535,-5205912,33550508,-7653498,45637775
1410,2060,5750711,-5209670,33553338,-7648085,45637784
1410,2060,5755977,-5199403,33554000,-7649998,45637793
1410,2060,5764579,-5181253,33549060,-7656787,45637803
1410,2060,5785808,-5138445,33551140,-7669997,45637812
1410,2060,5809043,-5092519,33564048,-7681453,45637821
1410,2060,5826876,-5045035,33568264,-7703890,45637830
1410,2060,5828952,-5008826,33550290,-7736406,45637839
1410,2060,5827405,-4998742,33517562,-7765242,45637848
1410,2060,5818033,-4995534,33478118,-7791970,45637858
1410,2060,5813394,-4992051,33457964,-7809783,45637867
1410,2060,5823643,-4990767,33454288,-7808680,45637876
1410,2060,5817711,-5005709,33447708,-7811212,45637885
1410,2060,5802839,-5030735,33459762,-7798354,45637894
1410,2060,5805238,-5059793,33477638,-7776542,45637904
1410,2060,5790703,-5056768,33518752,-7754094,45637913
1410,2060,5776595,-5073818,33546956,-7730973,45637926
1410,2060,5768980,-5103794,33569008,-7713538,45637936
1410,2060,5753894,-5126966,33587640,-7681057,45637945
1410,2060,5757830,-5138374,33614908,-7654822,45637954
1410,2060,5766553,-5134717,33625528,-7636189,45637963
1410,2060,5778405,-5130699,33624368,-7631365,45637972
1410,2060,5783671,-5126579,33623364,-7625595,45637982
1410,2060,5781737,-5116174,33628576,-7627109,45637991
1410,2060,5772986,-5113297,33606556,-7663523,45638000
1410,2060,5757525,-5126008,33573048,-7686507,45638009
1410,2060,5744038,-5139666,33531216,-7714977,45638018
1410,2060,5736841,-5149215,33497932,-7736732,45638027
1410,2060,5742377,-5154446,33469180,-7741272,45638037
1410,2060,5752553,-5150036,33460800,-7752906,45638046
1410,2060,5760993,-5131192,33460236,-7750636,45638055
1410,2060,5772441,-5110088,33473384,-7748082,45638064
1410,2060,5783562,-5094123,33494852,-7748555,45638073
1410,2060,5786604,-5074206,33511068,-7749974,45638083
1410,2060,5794082,-5052440,33526276,-7735692,45638092
1410,2060,5802010,-5035278,33542488,-7739371,45638101
1410,2060,5806284,-5023605,33560796,-7730773,45638110
1410,2060,5827568,-5009305,33574188,-7712897,45638119
1410,2060,5831885,-4997001,33599560,-7711289,45638128
1410,2060,5840303,-4999690,33609224,-7709208,45638138
1410,2060,5830880,-5014397,33588680,-7719612,45638147
1410,2060,5835222,-5030236,33593944,-7699277,45638156
1410,2060,5814647,-5052287,33560988,-7723490,45638165
1410,2060,5789679,-5087712,33542050,-7731908,45638174
1410,2060,5769333,-5123090,33494084,-7754041,45638183
1410,2060,5761306,-5148935,33481316,-7742691,45638193
1410,2060,5732502,-5170896,33453952,-7747326,45638202
1410,2060,5718131,-5205424,33437278,-7750920,45638211
1410,2060,5714478,-5231610,33422358,-7735975,45638220
1410,2060,5696707,-5236896,33437168,-7720842,45638229
1410,2060,5702594,-5228289,33458616,-7712329,45638239
1410,2060,5729276,-5212910,33513926,-7667401,45638248
1410,2060,5738640,-5180673,33564400,-7654538,45638257
1410,2060,5740025,-5148925,33614444,-7652079,45638266
1410,2060,5775821,-5110303,33663276,-7646971,45638275
1410,2060,5795915,-5060527,33725124,-7620772,45638284
1410,2060,5809969,-5012177,33755288,-7647917,45638294
1410,2060,5827786,-4985522,33747352,-7662578,45638303
1410,2060,5842538,-4978443,33705208,-7671563,45638312
1410,2060,5833063,-4977893,33653280,-7708546,45638321
1410,2060,5834339,-4995580,33587272,-7740042,45638330
1410,2060,5828419,-5032130,33495346,-7765864,45638339
1410,2060,5815013,-5074837,33406488,-7789510,45638349
1410,2060,5799034,-5110476,33341352,-7813440,45638358
1410,2060,5784772,-5140726,33306174,-7811075,45638367
1410,2060,5769083,-5160964,33296644,-7809562,45638376
1410,2060,5756304,-5172270,33311064,-7815143,45638385
1410,2060,5751823,-5163286,33366608,-7791686,45638395
1410,2060,5748393,-5142234,33434528,-7769837,45638404
1410,2060,5750361,-5112951,33514024,-7742974,45638413
1410,2060,5767534,-5082262,33580160,-7719990,45638422
1410,2060,5776529,-5052042,33640464,-7704479,45638431
1410,2060,5786779,-5023585,33710812,-7663618,45638440
1410,2060,5809684,-5004701,33754496,-7646877,45638450
1410,2060,5819314,-5000439,33774348,-7624082,45638459
1410,2060,5824657,-5017474,33750672,-7624933,45638468
1410,2060,5817199,-5054568,33709040,-7641958,45638477
1410,2060,5804747,-5099348,33657488,-7648957,45638486
1410,2060,5783290,-5149547,33585476,-7670050,45638496
1410,2060,5762720,-5201889,33506780,-7692561,45638505
1410,2060,5746033,-5242630,33433812,-7711951,45638514
1410,2060,5732142,-5266474,33390354,-7732665,45638523
1410,2060,5722362,-5269723,33361866,-7744582,45638532
1410,2060,5726112,-5252159,33355614,-7750447,45638541
1410,2060,5732741,-5211208,33389276,-7761513,45638551
1410,2060,5743591,-5147336,33442936,-7756500,45638560
1410,2060,5758626,-5076294,33511814,-7758297,45638569
1410,2060,5766335,-5018808,33572516,-7756973,45638578
1410,2060,5785524,-4967622,33620448,-7747799,45638587
1410,2060,5808411,-4929839,33661112,-7740705,45638596
1410,2060,5828260,-4914775,33684904,-7725382,45638606
1410,2060,5844075,-4925245,33684096,-7720369,45638615
1410,2060,5853474,-4964408,33658632,-7706559,45638624
1410,2060,5857552,-5015416,33611960,-7712329,45638633
1410,2060,5851238,-5067907,33548544,-7709870,45638642
1410,2060,5839976,-5119419,33484488,-7712140,45638652
1410,2060,5826622,-5162605,33445364,-7708640,45638661
